numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region;code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;heure;statut_grtgaz;statut_rte;statut_terega
07747;20130117180000;101180.0;120.0;1.0;330.0;7.2;277.65;267.05;46.0;25000.0;2.0;1.0;1.0;10.0;1.0;1250.0;31.0;24.0;11.0;100640.0;nan;nan;nan;276.45;nan;279.95;nan;nan;nan;nan;nan;13.4;-10.0;nan;nan;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1113.0;3100.0;nan;1.0;8.0;1200.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;7010.0;2182.0;4666.0;6848.0;13858.0;2013-01-17;18:00;Définitif;Définitif;Définitif
07005;20130117210000;101810.0;-30.0;8.0;110.0;5.7;265.95;264.05;85.0;2700.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;100850.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;8833.0;18217.0;nan;18217.0;27050.0;2013-01-17;21:00;Définitif;Définitif;nan
07015;20130117210000;101880.0;-70.0;6.0;120.0;2.1;266.85;266.15;94.0;2500.0;10.0;4.0;2.0;100.0;8.0;80.0;36.0;61.0;60.0;101270.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;0.04;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;8.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;8833.0;18217.0;nan;18217.0;27050.0;2013-01-17;21:00;Définitif;Définitif;nan
07020;20130117210000;101380.0;-140.0;8.0;160.0;7.2;276.25;271.35;70.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;101110.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;11.8;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1112.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE LA HAGUE;49.725167;-1.939833;6.0;Normandie;28;4938.0;7724.0;nan;7724.0;12662.0;2013-01-17;21:00;Définitif;Définitif;nan
07027;20130117210000;101580.0;-100.0;8.0;130.0;3.1;271.55;269.15;82.0;10000.0;0.0;nan;nan;75.0;nan;nan;nan;nan;nan;100730.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;CAEN-CARPIQUET;49.18;-0.456167;67.0;Normandie;28;4938.0;7724.0;nan;7724.0;12662.0;2013-01-17;21:00;Définitif;Définitif;nan
07037;20130117210000;101740.0;-90.0;6.0;150.0;2.6;268.95;266.05;78.0;7000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ROUEN-BOOS;49.383;1.181667;151.0;Normandie;28;4938.0;7724.0;nan;7724.0;12662.0;2013-01-17;21:00;Définitif;Définitif;nan
07072;20130117210000;101820.0;-90.0;8.0;0.0;0.0;261.25;259.85;88.0;3300.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;100570.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;REIMS-PRUNAY;49.209667;4.155333;95.0;Grand Est;44;7611.0;16722.0;nan;16722.0;24333.0;2013-01-17;21:00;Définitif;Définitif;nan
07110;20130117210000;100900.0;-270.0;8.0;170.0;9.3;277.75;275.25;84.0;8000.0;61.0;6.0;2.0;100.0;8.0;800.0;35.0;61.0;60.0;99730.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;15.4;-10.0;nan;nan;0.0;-30.0;0.6;0.6;nan;nan;nan;710.0;1115.0;3100.0;nan;5.0;6.0;630.0;6.0;6.0;900.0;7.0;6.0;1080.0;nan;nan;nan;;BREST-GUIPAVAS;48.444167;-4.412;94.0;Bretagne;53;3879.0;3427.0;nan;3427.0;7306.0;2013-01-17;21:00;Définitif;Définitif;nan
07117;20130117210000;101010.0;-240.0;8.0;140.0;4.6;275.95;271.05;70.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;100290.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;11.8;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1112.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PLOUMANAC'H;48.825833;-3.473167;55.0;Bretagne;53;3879.0;3427.0;nan;3427.0;7306.0;2013-01-17;21:00;Définitif;Définitif;nan
07130;20130117210000;101460.0;-150.0;8.0;130.0;3.6;273.65;270.95;82.0;8000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;100920.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;RENNES-ST JACQUES;48.068833;-1.734;36.0;Bretagne;53;3879.0;3427.0;nan;3427.0;7306.0;2013-01-17;21:00;Définitif;Définitif;nan
07139;20130117210000;101650.0;-100.0;8.0;140.0;2.1;270.95;268.15;79.0;11000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99830.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ALENCON;48.4455;0.110167;143.0;Normandie;28;4938.0;7724.0;nan;7724.0;12662.0;2013-01-17;21:00;Définitif;Définitif;nan
07168;20130117210000;101800.0;-90.0;8.0;0.0;0.0;268.25;267.25;92.0;4800.0;10.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100290.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1101.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TROYES-BARBEREY;48.324667;4.02;112.0;Grand Est;44;7611.0;16722.0;nan;16722.0;24333.0;2013-01-17;21:00;Définitif;Définitif;nan
07181;20130117210000;101730.0;-60.0;7.0;320.0;1.0;268.35;267.15;90.0;5000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;97410.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANCY-OCHEY;48.581;5.959833;336.0;Grand Est;44;7611.0;16722.0;nan;16722.0;24333.0;2013-01-17;21:00;Définitif;Définitif;nan
07190;20130117210000;101630.0;-30.0;8.0;330.0;3.1;271.45;268.95;81.0;7000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;99720.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;STRASBOURG-ENTZHEIM;48.5495;7.640333;150.0;Grand Est;44;7611.0;16722.0;nan;16722.0;24333.0;2013-01-17;21:00;Définitif;Définitif;nan
07207;20130117210000;101220.0;-240.0;8.0;150.0;13.9;279.25;274.15;70.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;100690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;18.0;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1118.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BELLE ILE-LE TALUT;47.294333;-3.218333;34.0;Bretagne;53;3879.0;3427.0;nan;3427.0;7306.0;2013-01-17;21:00;Définitif;Définitif;nan
07222;20130117210000;101470.0;-180.0;8.0;130.0;3.6;273.35;270.95;84.0;7000.0;2.0;1.0;1.0;90.0;7.0;3500.0;30.0;21.0;60.0;101140.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;7.0;4.0;4500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANTES-BOUGUENAIS;47.15;-1.608833;26.0;Pays de la Loire;52;4816.0;6379.0;nan;6379.0;11195.0;2013-01-17;21:00;Définitif;Définitif;nan
07240;20130117210000;101740.0;-80.0;8.0;110.0;3.6;268.75;266.45;82.0;9000.0;2.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;100310.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1105.0;3100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOURS;47.4445;0.727333;108.0;Centre-Val de Loire;24;3608.0;4631.0;nan;4631.0;8239.0;2013-01-17;21:00;Définitif;Définitif;nan
07255;20130117210000;101800.0;-90.0;6.0;130.0;1.5;270.25;266.45;72.0;16000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;99690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BOURGES;47.059167;2.359833;161.0;Centre-Val de Loire;24;3608.0;4631.0;nan;4631.0;8239.0;2013-01-17;21:00;Définitif;Définitif;nan
07299;20130117210000;101650.0;-20.0;8.0;260.0;1.5;269.45;268.45;92.0;3000.0;71.0;7.0;7.0;100.0;8.0;450.0;35.0;61.0;60.0;98210.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;17.0;0.04;0.01;-30.0;0.2;1.0;nan;nan;nan;710.0;1105.0;3101.0;nan;5.0;7.0;330.0;7.0;6.0;720.0;7.0;6.0;1050.0;nan;nan;nan;;BALE-MULHOUSE;47.614333;7.51;263.0;Grand Est;44;7611.0;16722.0;nan;16722.0;24333.0;2013-01-17;21:00;Définitif;Définitif;nan
07314;20130117210000;101530.0;-180.0;8.0;120.0;4.1;274.05;269.35;71.0;18000.0;2.0;1.0;1.0;90.0;3.0;2250.0;30.0;23.0;15.0;101240.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1108.0;nan;nan;3.0;3.0;1800.0;4.0;2.0;6000.0;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;7587.0;4251.0;3874.0;8125.0;15712.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07335;20130117210000;101710.0;-100.0;8.0;100.0;3.1;269.05;266.15;78.0;10000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;100180.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;7587.0;4251.0;3874.0;8125.0;15712.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07434;20130117210000;101740.0;-30.0;8.0;90.0;2.1;266.45;263.75;79.0;10000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;96650.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;13.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;7587.0;4251.0;3874.0;8125.0;15712.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07510;20130117210000;101540.0;-170.0;8.0;80.0;2.6;273.55;268.15;67.0;nan;3.0;nan;nan;100.0;6.0;3500.0;30.0;23.0;12.0;100930.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;6.0;3.0;4500.0;7.0;0.0;6000.0;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;7587.0;4251.0;3874.0;8125.0;15712.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07535;20130117210000;101680.0;-80.0;6.0;0.0;0.0;266.15;264.95;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;98350.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07558;20130117210000;101570.0;-70.0;6.0;10.0;7.2;265.15;263.35;85.0;8000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;92720.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9.3;-10.0;12.0;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07607;20130117210000;101550.0;-140.0;8.0;100.0;1.5;272.15;269.65;81.0;29000.0;0.0;nan;nan;90.0;nan;nan;nan;nan;nan;100800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;7587.0;4251.0;3874.0;8125.0;15712.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07621;20130117210000;101550.0;-160.0;8.0;210.0;0.5;271.85;271.05;94.0;10000.0;0.0;nan;nan;90.0;nan;nan;nan;nan;nan;97040.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07627;20130117210000;101600.0;-120.0;7.0;0.0;0.0;271.25;269.85;89.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;96510.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07630;20130117210000;101640.0;-80.0;7.0;0.0;0.0;270.95;268.15;79.0;7000.0;0.0;nan;nan;75.0;nan;nan;nan;nan;nan;99740.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07643;20130117210000;101150.0;60.0;1.0;40.0;3.6;270.85;262.05;47.0;20000.0;2.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;101050.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07747;20130117210000;101180.0;-10.0;8.0;340.0;7.2;276.75;267.05;49.0;55000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100630.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;11.8;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1112.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;7049.0;2022.0;4300.0;6322.0;13371.0;2013-01-17;21:00;Définitif;Définitif;Définitif
07005;20130118000000;101570.0;-240.0;8.0;120.0;4.1;265.95;265.45;96.0;1700.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;100610.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;8534.0;15996.0;nan;15996.0;24530.0;2013-01-18;00:00;Définitif;Définitif;nan
07015;20130118000000;101630.0;-250.0;8.0;150.0;2.1;267.75;267.05;94.0;4500.0;10.0;4.0;2.0;100.0;8.0;250.0;36.0;61.0;60.0;101020.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;13.0;0.04;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1104.0;3100.0;nan;8.0;7.0;210.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;8534.0;15996.0;nan;15996.0;24530.0;2013-01-18;00:00;Définitif;Définitif;nan
07020;20130118000000;101090.0;-290.0;7.0;160.0;6.7;275.35;268.85;62.0;15000.0;2.0;1.0;1.0;100.0;8.0;1250.0;35.0;61.0;60.0;100820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.8;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1111.0;nan;nan;8.0;6.0;990.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE LA HAGUE;49.725167;-1.939833;6.0;Normandie;28;5002.0;7248.0;nan;7248.0;12250.0;2013-01-18;00:00;Définitif;Définitif;nan
07027;20130118000000;101290.0;-290.0;6.0;130.0;3.6;272.05;269.65;82.0;7000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;100440.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;CAEN-CARPIQUET;49.18;-0.456167;67.0;Normandie;28;5002.0;7248.0;nan;7248.0;12250.0;2013-01-18;00:00;Définitif;Définitif;nan
07037;20130118000000;101450.0;-290.0;8.0;120.0;3.1;267.45;265.05;81.0;6000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99510.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ROUEN-BOOS;49.383;1.181667;151.0;Normandie;28;5002.0;7248.0;nan;7248.0;12250.0;2013-01-18;00:00;Définitif;Définitif;nan
07072;20130118000000;101690.0;-120.0;8.0;0.0;0.0;263.25;262.15;91.0;2100.0;10.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100450.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;REIMS-PRUNAY;49.209667;4.155333;95.0;Grand Est;44;7046.0;14345.0;nan;14345.0;21391.0;2013-01-18;00:00;Définitif;Définitif;nan
07110;20130118000000;100510.0;-390.0;8.0;150.0;9.8;275.85;274.95;94.0;8000.0;61.0;6.0;2.0;100.0;8.0;250.0;35.0;61.0;60.0;99340.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.4;-10.0;nan;nan;0.0;-60.0;1.0;4.0;4.0;nan;nan;710.0;1114.0;3100.0;nan;8.0;6.0;240.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BREST-GUIPAVAS;48.444167;-4.412;94.0;Bretagne;53;4071.0;2999.0;nan;2999.0;7070.0;2013-01-18;00:00;Définitif;Définitif;nan
07117;20130118000000;100650.0;-360.0;8.0;150.0;7.7;274.45;271.75;82.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;99930.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.4;-10.0;nan;nan;nan;nan;0.8;0.8;0.8;nan;nan;710.0;1114.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PLOUMANAC'H;48.825833;-3.473167;55.0;Bretagne;53;4071.0;2999.0;nan;2999.0;7070.0;2013-01-18;00:00;Définitif;Définitif;nan
07130;20130118000000;101130.0;-330.0;8.0;140.0;5.1;273.05;268.65;69.0;11000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;100590.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.7;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;RENNES-ST JACQUES;48.068833;-1.734;36.0;Bretagne;53;4071.0;2999.0;nan;2999.0;7070.0;2013-01-18;00:00;Définitif;Définitif;nan
07139;20130118000000;101380.0;-270.0;8.0;150.0;2.1;269.95;268.25;87.0;7000.0;0.0;nan;nan;100.0;nan;250.0;nan;nan;nan;99560.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ALENCON;48.4455;0.110167;143.0;Normandie;28;5002.0;7248.0;nan;7248.0;12250.0;2013-01-18;00:00;Définitif;Définitif;nan
07168;20130118000000;101630.0;-170.0;8.0;50.0;1.0;268.35;267.35;92.0;4400.0;10.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TROYES-BARBEREY;48.324667;4.02;112.0;Grand Est;44;7046.0;14345.0;nan;14345.0;21391.0;2013-01-18;00:00;Définitif;Définitif;nan
07181;20130118000000;101580.0;-150.0;6.0;290.0;1.0;268.15;267.05;91.0;5000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;97260.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANCY-OCHEY;48.581;5.959833;336.0;Grand Est;44;7046.0;14345.0;nan;14345.0;21391.0;2013-01-18;00:00;Définitif;Définitif;nan
07190;20130118000000;101490.0;-130.0;6.0;330.0;3.1;271.35;269.05;82.0;6000.0;0.0;nan;nan;100.0;nan;450.0;nan;nan;nan;99590.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;13.0;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;STRASBOURG-ENTZHEIM;48.5495;7.640333;150.0;Grand Est;44;7046.0;14345.0;nan;14345.0;21391.0;2013-01-18;00:00;Définitif;Définitif;nan
07207;20130118000000;100890.0;-330.0;8.0;150.0;15.4;277.15;275.05;86.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;100360.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;20.6;-10.0;nan;nan;nan;nan;0.8;1.0;1.0;nan;nan;710.0;1121.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BELLE ILE-LE TALUT;47.294333;-3.218333;34.0;Bretagne;53;4071.0;2999.0;nan;2999.0;7070.0;2013-01-18;00:00;Définitif;Définitif;nan
07222;20130118000000;101150.0;-320.0;8.0;120.0;5.1;272.75;268.85;72.0;8000.0;2.0;1.0;1.0;100.0;7.0;3500.0;30.0;27.0;60.0;100820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.2;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1108.0;nan;nan;7.0;3.0;2700.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANTES-BOUGUENAIS;47.15;-1.608833;26.0;Pays de la Loire;52;4906.0;5825.0;nan;5825.0;10731.0;2013-01-18;00:00;Définitif;Définitif;nan
