numer_sta;date;pmer;tend;cod_tend;dd;vitesse_vent;temperature;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region;code_insee_region;conso_elec;consommation_brute_gaz_grtgaz;conso_gaz;consommation_brute_gaz_totale;consommation_brute_totale;date;heure;statut_grtgaz;statut_rte;statut_terega
07005;20130127030000;100420.0;-470.0;8.0;140.0;6.7;277.45;274.85;83.0;18000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99510.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.3;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1110.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7135.0;11814.0;nan;11814.0;18949.0;2013-01-27;03:00;Définitif;Définitif;nan
07015;20130127030000;100540.0;-420.0;6.0;190.0;8.2;275.95;274.15;88.0;15000.0;60.0;nan;nan;100.0;8.0;1750.0;35.0;61.0;60.0;99960.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;13.4;-10.0;13.0;0.07;0.0;-30.0;0.2;0.4;nan;nan;nan;710.0;1113.0;3100.0;nan;8.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7135.0;11814.0;nan;11814.0;18949.0;2013-01-27;03:00;Définitif;Définitif;nan
07005;20130127060000;100050.0;-360.0;6.0;180.0;7.2;278.65;275.95;83.0;12000.0;61.0;6.0;2.0;100.0;7.0;800.0;35.0;61.0;60.0;99150.0;nan;nan;nan;276.15;nan;279.15;nan;275.15;nan;nan;nan;13.9;-10.0;11.0;nan;nan;nan;0.0;0.0;nan;0.0;0.2;710.0;1114.0;nan;nan;3.0;6.0;600.0;7.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6632.0;13701.0;nan;13701.0;20333.0;2013-01-27;06:00;Définitif;Définitif;nan
07015;20130127060000;100200.0;-340.0;6.0;210.0;8.7;276.85;274.25;83.0;9000.0;61.0;nan;6.0;100.0;8.0;800.0;35.0;61.0;60.0;99620.0;nan;nan;nan;271.95;nan;277.15;nan;271.15;nan;nan;14.4;17.0;-10.0;13.0;0.04;0.0;-60.0;0.4;0.4;nan;0.8;1.6;1014.0;710.0;1117.0;3100.0;8.0;6.0;750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6632.0;13701.0;nan;13701.0;20333.0;2013-01-27;06:00;Définitif;Définitif;nan
07005;20130127090000;100040.0;-10.0;5.0;200.0;6.2;279.15;278.45;95.0;5000.0;61.0;6.0;6.0;100.0;8.0;150.0;37.0;61.0;60.0;99140.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.9;-10.0;11.0;nan;0.0;-30.0;1.0;3.0;nan;nan;nan;710.0;1113.0;3100.0;nan;7.0;7.0;180.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7162.0;14477.0;nan;14477.0;21639.0;2013-01-27;09:00;Définitif;Définitif;nan
07015;20130127090000;100010.0;-190.0;6.0;200.0;11.3;276.45;275.45;93.0;7000.0;61.0;6.0;6.0;100.0;8.0;450.0;35.0;61.0;60.0;99430.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;16.5;-10.0;11.0;0.02;0.0;-30.0;2.0;3.0;nan;nan;nan;710.0;1116.0;3100.0;nan;8.0;6.0;300.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7162.0;14477.0;nan;14477.0;21639.0;2013-01-27;09:00;Définitif;Définitif;nan
07005;20130127120000;100120.0;90.0;3.0;240.0;7.7;282.55;280.15;85.0;15000.0;2.0;6.0;2.0;90.0;7.0;250.0;38.0;61.0;60.0;99230.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.9;-10.0;11.0;nan;0.0;-60.0;0.0;0.4;3.0;nan;nan;710.0;1113.0;3100.0;nan;3.0;8.0;240.0;7.0;6.0;1290.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7740.0;13257.0;nan;13257.0;20997.0;2013-01-27;12:00;Définitif;Définitif;nan
07015;20130127120000;100050.0;50.0;3.0;220.0;8.7;277.85;276.85;93.0;15000.0;21.0;6.0;2.0;90.0;7.0;250.0;38.0;61.0;60.0;99480.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.4;-10.0;nan;nan;0.0;-60.0;0.0;1.0;4.0;nan;nan;710.0;1114.0;3100.0;nan;4.0;8.0;270.0;5.0;6.0;600.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7740.0;13257.0;nan;13257.0;20997.0;2013-01-27;12:00;Définitif;Définitif;nan
07005;20130127150000;100280.0;160.0;1.0;240.0;7.7;281.85;277.45;74.0;12000.0;2.0;1.0;1.0;90.0;1.0;800.0;38.0;20.0;12.0;99390.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.9;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1113.0;3100.0;nan;1.0;8.0;600.0;6.0;0.0;6900.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6751.0;11224.0;nan;11224.0;17975.0;2013-01-27;15:00;Définitif;Définitif;nan
07015;20130127150000;100200.0;150.0;3.0;230.0;4.6;280.35;277.95;85.0;20000.0;2.0;1.0;1.0;50.0;4.0;1250.0;32.0;20.0;10.0;99630.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.3;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1110.0;3100.0;nan;4.0;8.0;1050.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6751.0;11224.0;nan;11224.0;17975.0;2013-01-27;15:00;Définitif;Définitif;nan
07005;20130127180000;100490.0;200.0;2.0;220.0;4.6;279.35;275.95;79.0;17000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99590.0;nan;nan;nan;278.15;nan;282.75;nan;nan;nan;nan;nan;8.2;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;3.0;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7053.0;12574.0;nan;12574.0;19627.0;2013-01-27;18:00;Définitif;Définitif;nan
07015;20130127180000;100400.0;190.0;3.0;240.0;5.7;278.35;275.65;83.0;20000.0;25.0;8.0;6.0;40.0;2.0;800.0;35.0;20.0;11.0;99820.0;nan;nan;nan;276.35;nan;281.35;nan;nan;nan;nan;nan;7.7;-10.0;nan;nan;0.0;-60.0;0.0;0.0;nan;4.0;nan;710.0;1108.0;3100.0;nan;2.0;6.0;960.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7053.0;12574.0;nan;12574.0;19627.0;2013-01-27;18:00;Définitif;Définitif;nan
07005;20130127210000;100630.0;140.0;2.0;220.0;5.7;278.95;275.55;79.0;17000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99730.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1109.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7254.0;11644.0;nan;11644.0;18898.0;2013-01-27;21:00;Définitif;Définitif;nan
07015;20130127210000;100550.0;150.0;3.0;240.0;5.7;278.55;275.15;79.0;20000.0;2.0;1.0;1.0;90.0;7.0;3500.0;30.0;27.0;60.0;99970.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.2;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1108.0;3100.0;nan;7.0;3.0;5400.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7254.0;11644.0;nan;11644.0;18898.0;2013-01-27;21:00;Définitif;Définitif;nan
07005;20130128000000;100770.0;130.0;3.0;210.0;3.1;277.35;274.85;84.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99860.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7109.0;10274.0;nan;10274.0;17383.0;2013-01-28;00:00;Définitif;Définitif;nan
07015;20130128000000;100710.0;160.0;3.0;240.0;4.6;276.25;274.15;86.0;15000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100130.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.7;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7109.0;10274.0;nan;10274.0;17383.0;2013-01-28;00:00;Définitif;Définitif;nan
07005;20130128030000;100870.0;100.0;1.0;200.0;4.1;277.25;275.15;86.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;99960.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6745.0;11065.0;nan;11065.0;17810.0;2013-01-28;03:00;Définitif;Définitif;nan
07015;20130128030000;100850.0;140.0;1.0;220.0;4.1;275.95;273.95;87.0;20000.0;0.0;nan;nan;60.0;0.0;8000.0;30.0;20.0;12.0;100270.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;5.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6745.0;11065.0;nan;11065.0;17810.0;2013-01-28;03:00;Définitif;Définitif;nan
07005;20130128060000;101080.0;210.0;1.0;210.0;3.1;277.65;276.35;91.0;10000.0;60.0;6.0;6.0;100.0;8.0;800.0;35.0;61.0;60.0;100170.0;nan;nan;nan;276.55;nan;279.75;nan;275.15;nan;nan;nan;5.7;-10.0;2.0;0.0;nan;nan;0.0;0.0;nan;0.0;3.0;710.0;1106.0;nan;nan;8.0;6.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7060.0;15260.0;nan;15260.0;22320.0;2013-01-28;06:00;Définitif;Définitif;nan
07015;20130128060000;101050.0;200.0;3.0;240.0;5.1;276.45;274.65;88.0;18000.0;3.0;nan;nan;90.0;7.0;1250.0;35.0;61.0;60.0;100470.0;nan;nan;nan;275.25;nan;278.55;nan;274.15;nan;nan;nan;7.7;-10.0;2.0;0.0;0.0;-60.0;0.0;0.0;nan;0.0;4.4;710.0;1108.0;3100.0;nan;4.0;6.0;990.0;7.0;6.0;1500.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7060.0;15260.0;nan;15260.0;22320.0;2013-01-28;06:00;Définitif;Définitif;nan
07005;20130128090000;101330.0;250.0;3.0;220.0;4.1;278.25;276.05;86.0;35000.0;3.0;6.0;1.0;25.0;2.0;800.0;38.0;20.0;10.0;100420.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;2.0;8.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;8070.0;14568.0;nan;14568.0;22638.0;2013-01-28;09:00;Définitif;Définitif;nan
07015;20130128090000;101250.0;200.0;3.0;230.0;5.1;277.05;275.45;89.0;20000.0;1.0;6.0;1.0;10.0;1.0;800.0;35.0;20.0;10.0;100670.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;1.0;6.0;780.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;8070.0;14568.0;nan;14568.0;22638.0;2013-01-28;09:00;Définitif;Définitif;nan
07005;20130128120000;101480.0;160.0;0.0;210.0;5.1;281.55;276.75;72.0;30000.0;3.0;6.0;1.0;60.0;1.0;800.0;31.0;20.0;15.0;100580.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.7;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1109.0;3100.0;nan;1.0;8.0;600.0;5.0;0.0;6900.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;8070.0;12403.0;nan;12403.0;20473.0;2013-01-28;12:00;Définitif;Définitif;nan
07015;20130128120000;101450.0;200.0;1.0;240.0;6.7;280.75;277.15;78.0;30000.0;3.0;6.0;1.0;25.0;2.0;800.0;35.0;20.0;10.0;100870.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9.8;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1110.0;3100.0;nan;2.0;6.0;660.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;8070.0;12403.0;nan;12403.0;20473.0;2013-01-28;12:00;Définitif;Définitif;nan
07005;20130128150000;101330.0;-150.0;8.0;180.0;6.2;281.05;276.15;71.0;30000.0;2.0;1.0;1.0;90.0;7.0;3500.0;30.0;25.0;60.0;100430.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8.7;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1109.0;3100.0;nan;7.0;3.0;3600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7571.0;12430.0;nan;12430.0;20001.0;2013-01-28;15:00;Définitif;Définitif;nan
07015;20130128150000;101400.0;-50.0;6.0;220.0;6.7;280.45;276.35;75.0;30000.0;2.0;1.0;1.0;100.0;3.0;800.0;31.0;23.0;12.0;100820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.3;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1110.0;3100.0;nan;3.0;8.0;720.0;8.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7571.0;12430.0;nan;12430.0;20001.0;2013-01-28;15:00;Définitif;Définitif;nan
07005;20130128180000;101010.0;-320.0;8.0;180.0;7.7;281.35;277.55;77.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100110.0;nan;nan;nan;277.15;nan;281.65;nan;nan;nan;nan;nan;13.4;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1113.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;8163.0;13252.0;nan;13252.0;21415.0;2013-01-28;18:00;Définitif;Définitif;nan
07015;20130128180000;101080.0;-320.0;8.0;200.0;10.8;280.15;276.05;75.0;40000.0;2.0;1.0;1.0;100.0;5.0;2250.0;35.0;27.0;60.0;100500.0;nan;nan;nan;275.85;nan;281.25;nan;nan;nan;nan;nan;15.4;-10.0;nan;nan;0.0;-60.0;0.0;0.0;nan;0.0;nan;710.0;1115.0;3100.0;nan;5.0;6.0;1800.0;7.0;3.0;3000.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;8163.0;13252.0;nan;13252.0;21415.0;2013-01-28;18:00;Définitif;Définitif;nan
07005;20130128210000;100920.0;-80.0;5.0;210.0;8.7;282.45;280.05;85.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100030.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.4;14.9;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;1014.0;710.0;1115.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7654.0;11639.0;nan;11639.0;19293.0;2013-01-28;21:00;Définitif;Définitif;nan
07015;20130128210000;100850.0;-220.0;6.0;210.0;10.8;280.35;278.85;90.0;8000.0;60.0;6.0;2.0;100.0;8.0;450.0;35.0;61.0;60.0;100280.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;17.5;-10.0;nan;nan;0.0;-30.0;0.2;0.2;nan;nan;nan;710.0;1117.0;3100.0;nan;5.0;6.0;420.0;8.0;6.0;690.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7654.0;11639.0;nan;11639.0;19293.0;2013-01-28;21:00;Définitif;Définitif;nan
07005;20130129000000;100910.0;-10.0;5.0;220.0;7.7;283.55;281.95;90.0;19000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100020.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.4;-10.0;nan;0.0;nan;nan;0.0;0.2;0.2;nan;nan;710.0;1114.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7407.0;9513.0;nan;9513.0;16920.0;2013-01-29;00:00;Définitif;Définitif;nan
07015;20130129000000;100760.0;-90.0;6.0;220.0;8.2;281.65;280.85;95.0;7000.0;60.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;100190.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;13.9;-10.0;nan;nan;0.0;-60.0;0.2;0.2;0.4;nan;nan;710.0;1114.0;3100.0;nan;8.0;7.0;180.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7407.0;9513.0;nan;9513.0;16920.0;2013-01-29;00:00;Définitif;Définitif;nan
07005;20130129030000;100960.0;50.0;1.0;220.0;7.7;283.85;282.75;93.0;14000.0;61.0;nan;nan;nan;nan;nan;nan;nan;nan;100070.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;13.9;-10.0;nan;0.0;nan;nan;2.0;2.0;nan;nan;nan;710.0;1114.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6695.0;9451.0;nan;9451.0;16146.0;2013-01-29;03:00;Définitif;Définitif;nan
07015;20130129030000;100840.0;80.0;0.0;230.0;7.2;282.95;282.35;96.0;4000.0;60.0;nan;nan;100.0;8.0;150.0;37.0;61.0;60.0;100270.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10.8;-10.0;nan;nan;0.0;-30.0;0.2;0.2;nan;nan;nan;710.0;1111.0;3100.0;nan;8.0;7.0;150.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6695.0;9451.0;nan;9451.0;16146.0;2013-01-29;03:00;Définitif;Définitif;nan
07005;20130129060000;100870.0;-90.0;8.0;210.0;7.7;283.95;283.05;94.0;8000.0;61.0;6.0;6.0;100.0;5.0;800.0;35.0;22.0;60.0;99980.0;nan;nan;nan;281.25;nan;284.05;nan;280.15;nan;nan;nan;13.4;-10.0;1.0;0.0;nan;nan;0.2;1.0;nan;3.0;3.0;710.0;1113.0;nan;nan;5.0;6.0;690.0;8.0;4.0;3000.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6796.0;13226.0;nan;13226.0;20022.0;2013-01-29;06:00;Définitif;Définitif;nan
07015;20130129060000;100780.0;-60.0;6.0;230.0;7.2;283.05;282.55;97.0;4500.0;60.0;nan;6.0;100.0;8.0;150.0;35.0;61.0;60.0;100210.0;nan;nan;nan;279.95;nan;283.25;nan;279.15;nan;nan;nan;10.8;-10.0;2.0;0.0;0.0;-60.0;0.2;0.6;nan;1.0;1.2;710.0;1111.0;3100.0;nan;6.0;7.0;120.0;8.0;6.0;360.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6796.0;13226.0;nan;13226.0;20022.0;2013-01-29;06:00;Définitif;Définitif;nan
07005;20130129090000;100920.0;50.0;3.0;220.0;9.3;284.85;283.45;91.0;8000.0;61.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;100030.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.4;-10.0;nan;nan;0.0;-30.0;0.2;0.2;nan;nan;nan;710.0;1114.0;3100.0;nan;8.0;7.0;150.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7775.0;11860.0;nan;11860.0;19635.0;2013-01-29;09:00;Définitif;Définitif;nan
07015;20130129090000;100840.0;60.0;1.0;220.0;7.7;283.15;282.85;98.0;2500.0;58.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;100270.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;11.3;-10.0;nan;nan;0.0;-30.0;2.0;3.0;nan;nan;nan;710.0;1111.0;3100.0;nan;8.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7775.0;11860.0;nan;11860.0;19635.0;2013-01-29;09:00;Définitif;Définitif;nan
07005;20130129120000;101010.0;90.0;0.0;210.0;8.7;285.05;283.95;93.0;6000.0;61.0;6.0;5.0;100.0;8.0;450.0;35.0;61.0;60.0;100120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;14.9;15.4;-10.0;nan;nan;0.0;-60.0;0.2;0.4;0.6;nan;nan;1015.0;710.0;1115.0;3100.0;8.0;6.0;300.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7989.0;11574.0;nan;11574.0;19563.0;2013-01-29;12:00;Définitif;Définitif;nan
07015;20130129120000;100910.0;80.0;2.0;230.0;8.7;284.45;283.95;97.0;5000.0;58.0;6.0;5.0;100.0;8.0;250.0;37.0;61.0;60.0;100350.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.3;-10.0;nan;nan;0.0;-60.0;0.8;4.0;7.0;nan;nan;710.0;1112.0;3100.0;nan;8.0;7.0;210.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7989.0;11574.0;nan;11574.0;19563.0;2013-01-29;12:00;Définitif;Définitif;nan
07005;20130129150000;100990.0;-10.0;8.0;220.0;8.2;286.15;284.75;91.0;30000.0;21.0;6.0;2.0;100.0;8.0;800.0;35.0;61.0;60.0;100110.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.9;-10.0;nan;nan;0.0;-30.0;0.0;1.0;nan;nan;nan;710.0;1113.0;3100.0;nan;8.0;6.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7489.0;10935.0;nan;10935.0;18424.0;2013-01-29;15:00;Définitif;Définitif;nan
07015;20130129150000;100960.0;40.0;3.0;220.0;6.7;284.25;283.75;97.0;2500.0;58.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;100390.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.9;-10.0;nan;nan;0.0;-30.0;0.8;1.0;nan;nan;nan;710.0;1113.0;3100.0;nan;8.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7489.0;10935.0;nan;10935.0;18424.0;2013-01-29;15:00;Définitif;Définitif;nan
07005;20130129180000;101050.0;60.0;3.0;210.0;7.2;285.75;285.15;96.0;15000.0;52.0;nan;nan;nan;nan;nan;nan;nan;nan;100170.0;nan;nan;nan;283.95;nan;286.35;nan;nan;nan;nan;nan;11.8;-10.0;nan;nan;nan;nan;0.2;0.4;nan;2.0;nan;710.0;1112.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7692.0;10931.0;nan;10931.0;18623.0;2013-01-29;18:00;Définitif;Définitif;nan
07015;20130129180000;100950.0;0.0;4.0;210.0;7.2;284.65;284.35;98.0;4500.0;50.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;100390.0;nan;nan;nan;283.05;nan;284.65;nan;nan;nan;nan;nan;11.3;-10.0;nan;nan;0.0;-60.0;0.2;1.0;nan;9.0;nan;710.0;1111.0;3100.0;nan;8.0;7.0;150.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7692.0;10931.0;nan;10931.0;18623.0;2013-01-29;18:00;Définitif;Définitif;nan
07005;20130129210000;100960.0;-90.0;8.0;200.0;8.2;285.85;284.05;89.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100080.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12.3;-10.0;nan;0.0;nan;nan;0.0;0.4;nan;nan;nan;710.0;1112.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7334.0;9512.0;nan;9512.0;16846.0;2013-01-29;21:00;Définitif;Définitif;nan
