numer_sta;date;pmer;tend;cod_tend;dd;ff;t;vv;ww
07761;20130101000000;216.76571428570605;nan;nan;-27.602857142857147;-1.4771428571428573;2.7728571428571627;nan;nan
07790;20130101000000;58.1942857142858;nan;nan;-24.745714285714286;-1.92;4.987142857142828;nan;nan
61968;20130101000000;-174.66285714285914;nan;nan;nan;nan;7.987142857142828;nan;nan
61970;20130101000000;-217.52000000000407;nan;nan;nan;nan;10.844285714285718;nan;nan
61972;20130101000000;-446.0914285714389;nan;nan;nan;nan;12.029999999999973;nan;nan
61976;20130101000000;-666.0914285714389;nan;nan;nan;nan;11.67285714285714;nan;nan
61980;20130101000000;-1001.8057142857142;nan;nan;nan;nan;8.987142857142828;nan;nan
61996;20130101000000;-1007.5200000000041;nan;nan;nan;nan;8.958571428571418;nan;nan
61997;20130101000000;-1417.520000000004;nan;nan;nan;nan;5.55857142857144;nan;nan
61998;20130101000000;-1236.0914285714389;nan;nan;56.68285714285713;4.7942857142857145;4.9585714285714175;nan;nan
67005;20130101000000;-1167.520000000004;nan;nan;48.111428571428576;5.079999999999999;5.17285714285714;nan;nan
71805;20130101000000;-1014.6628571428591;nan;nan;16.68285714285713;3.5371428571428574;6.587142857142851;nan;nan
78897;20130101000000;-916.0914285714389;nan;nan;-20.460000000000008;2.4228571428571426;9.40142857142854;nan;nan
78922;20130101000000;-524.6628571428591;nan;nan;-50.46000000000001;0.7371428571428567;12.458571428571418;nan;nan
78925;20130101000000;-464.66285714285914;nan;nan;-90.46000000000001;0.508571428571428;12.14428571428573;nan;nan
81401;20130101000000;-434.66285714285914;nan;nan;-113.31714285714287;0.28000000000000025;12.301428571428573;nan;nan
81405;20130101000000;-641.8057142857142;nan;nan;-101.88857142857144;0.3514285714285714;10.215714285714284;nan;nan
81408;20130101000000;-834.6628571428591;nan;nan;-81.88857142857144;0.137142857142857;7.601428571428585;nan;nan
89642;20130101000000;-973.234285714294;nan;nan;-41.888571428571424;1.1657142857142855;5.515714285714296;nan;nan
07005;20130101030000;-1078.9485714285693;nan;nan;-11.888571428571424;1.6799999999999997;3.2728571428571627;nan;nan
07015;20130101030000;-1194.6628571428591;nan;nan;12.397142857142853;1.8942857142857141;0.587142857142851;nan;nan
07020;20130101030000;-1278.9485714285693;-11.772857142857143;0.9457142857142857;35.254285714285714;2.4799999999999995;-1.9699999999999704;9185.894285714287;-0.8771428571428572
07027;20130101030000;-890.377142857149;32.51285714285714;0.5171428571428569;58.111428571428576;1.38;-1.3557142857142708;9900.18;-1.0199999999999996
07037;20130101030000;-816.0914285714389;76.79857142857144;0.08857142857142897;70.96857142857141;1.751428571428571;-1.2699999999999818;nan;nan
07072;20130101030000;-741.8057142857142;108.22714285714287;-0.33999999999999986;78.11142857142855;1.0942857142857143;-1.3128571428571263;nan;nan
07110;20130101030000;-741.8057142857142;89.6557142857143;-0.33999999999999986;68.11142857142858;0.20857142857142819;-1.4557142857142935;nan;nan
07117;20130101030000;-733.234285714294;53.94142857142857;0.08857142857142897;62.39714285714285;0.137142857142857;-1.6557142857142821;nan;nan
07130;20130101030000;-677.5200000000041;41.08428571428571;0.5171428571428569;55.254285714285714;0.5800000000000001;-1.82714285714286;nan;nan
07139;20130101030000;-630.377142857149;48.22714285714285;0.37428571428571455;56.68285714285713;0.5800000000000001;-1.8842857142857383;nan;nan
07149;20130101030000;-613.234285714294;-4.63;0.8028571428571434;39.53999999999999;0.5800000000000001;-2.141428571428605;nan;nan
07168;20130101030000;-586.0914285714389;-14.629999999999999;0.8028571428571434;38.111428571428576;0.508571428571428;-1.7985714285714494;nan;nan
07181;20130101030000;-568.9485714285693;-10.344285714285714;0.8028571428571434;38.111428571428576;0.7228571428571424;-1.5699999999999932;nan;nan
07190;20130101030000;-550.377142857149;-31.77285714285714;1.2314285714285713;32.39714285714285;0.7228571428571424;-1.6557142857142821;nan;nan
07207;20130101030000;-504.66285714285914;-38.91571428571429;1.2314285714285713;32.39714285714285;0.9514285714285711;-1.584285714285727;nan;nan
07222;20130101030000;-451.8057142857142;-33.20142857142857;0.9457142857142857;35.254285714285714;0.2942857142857145;-1.7699999999999818;nan;nan
07240;20130101030000;-400.377142857149;-31.77285714285714;0.9457142857142857;30.96857142857141;0.08000000000000007;-2.5557142857142594;nan;nan
07255;20130101030000;-401.8057142857142;2.5128571428571433;0.5171428571428569;46.68285714285713;0.5942857142857143;-1.6128571428571377;nan;nan
07280;20130101030000;-406.0914285714389;-16.05857142857143;0.5171428571428569;38.111428571428576;0.5228571428571431;-1.82714285714286;1900.1800000000003;7.98
07299;20130101030000;-353.23428571429395;-51.77285714285715;0.8028571428571434;29.539999999999992;1.0371428571428574;-2.3842857142857383;1614.465714285714;16.694285714285716
07314;20130101030000;-286.0914285714389;-47.48714285714286;1.088571428571429;26.68285714285713;1.9228571428571426;-2.3128571428571263;4185.8942857142865;14.122857142857143
07335;20130101030000;nan;-14.629999999999999;0.23142857142857132;20.96857142857141;1.6228571428571428;-2.7842857142857156;4185.8942857142865;5.4085714285714275
07434;20130101030000;nan;-8.915714285714285;0.08857142857142897;20.96857142857141;2.7942857142857145;-2.170000000000016;3471.6085714285728;5.694285714285716
07460;20130101030000;nan;-1.7728571428571427;-0.05428571428571427;23.82571428571427;2.8657142857142857;-0.998571428571438;2757.322857142859;14.122857142857143
07471;20130101030000;nan;-26.058571428571426;0.37428571428571455;10.968571428571408;2.4942857142857147;-1.7985714285714494;nan;nan
07481;20130101030000;nan;-37.48714285714286;0.8028571428571434;0.9685714285714084;1.8942857142857141;-2.3842857142857383;nan;nan
07510;20130101030000;nan;-50.34428571428572;0.9457142857142857;-3.317142857142869;1.08;-2.0985714285714607;nan;nan
07535;20130101030000;nan;-47.48714285714286;0.9457142857142857;-26.17428571428573;-0.0342857142857147;-3.7128571428571604;nan;nan
07558;20130101030000;nan;-53.20142857142857;2.088571428571429;-23.31714285714287;-0.31999999999999984;-3.255714285714305;nan;nan
07577;20130101030000;nan;-40.34428571428572;1.8028571428571434;-27.602857142857147;-1.7914285714285714;-3.7700000000000387;nan;nan
07591;20130101030000;nan;-33.20142857142857;1.6600000000000001;-39.03142857142859;-2.2342857142857144;-4.5414285714285825;nan;nan
07607;20130101030000;nan;-30.344285714285714;1.517142857142857;-37.60285714285715;-2.662857142857143;-4.355714285714271;nan;nan
07621;20130101030000;nan;-58.91571428571429;1.517142857142857;-47.60285714285715;-2.22;-3.8128571428571263;nan;nan
07627;20130101030000;nan;-63.20142857142857;1.517142857142857;-57.60285714285715;-1.5485714285714285;-3.3128571428571263;nan;nan
07630;20130101030000;226.76571428570605;-87.48714285714286;1.3742857142857146;-53.31714285714287;-0.9485714285714288;-1.7128571428571604;nan;nan
07643;20130101030000;288.1942857142858;-106.05857142857143;1.3742857142857146;-33.31714285714287;-0.29142857142857137;-2.1271428571428714;nan;nan
07650;20130101030000;253.90857142856112;-111.77285714285713;1.6600000000000001;-21.888571428571424;-0.06285714285714317;-2.341428571428594;nan;nan
07661;20130101030000;299.622857142851;-128.9157142857143;1.8028571428571434;-31.888571428571424;0.23714285714285754;-1.8557142857142708;16757.322857142855;-3.4485714285714284
07690;20130101030000;355.33714285714086;-146.0585714285714;2.2314285714285713;-27.602857142857147;0.3799999999999999;-2.1271428571428714;16614.465714285714;-11.877142857142857
07747;20130101030000;268.1942857142858;nan;nan;-1.8885714285714243;-0.13428571428571434;0.14428571428572923;nan;nan
07761;20130101030000;159.622857142851;nan;nan;-3.317142857142869;-0.7200000000000002;2.3728571428571286;nan;nan
07790;20130101030000;33.90857142856112;nan;nan;10.968571428571408;-1.3199999999999998;4.829999999999984;nan;nan
61968;20130101030000;-168.94857142856927;nan;nan;-16.17428571428573;-0.52;7.930000000000007;nan;nan
61970;20130101030000;-194.66285714285914;nan;nan;-34.745714285714286;0.28000000000000025;10.887142857142862;nan;nan
61972;20130101030000;-367.5200000000041;nan;nan;-4.7457142857142856;1.451428571428571;12.301428571428573;nan;nan
61976;20130101030000;-574.6628571428591;nan;nan;13.82571428571427;1.7371428571428575;12.28714285714284;nan;nan
61980;20130101030000;-896.0914285714389;nan;nan;15.254285714285714;3.208571428571429;9.55857142857144;nan;nan
61996;20130101030000;-904.6628571428591;nan;nan;43.82571428571427;3.0514285714285716;9.501428571428562;nan;nan
61997;20130101030000;-1274.6628571428591;nan;nan;62.39714285714285;4.894285714285714;5.944285714285741;nan;nan
61998;20130101030000;-1104.6628571428591;nan;nan;55.254285714285714;3.208571428571428;5.301428571428573;nan;nan
67005;20130101030000;-1050.377142857149;nan;nan;48.111428571428576;3.208571428571428;5.487142857142885;nan;nan
71805;20130101030000;-933.234285714294;nan;nan;19.539999999999992;2.1085714285714285;6.587142857142851;nan;nan
78897;20130101030000;-824.6628571428591;nan;nan;-23.31714285714287;1.5228571428571431;9.129999999999995;nan;nan
78922;20130101030000;-453.23428571429395;nan;nan;-56.174285714285716;0.4228571428571426;12.001428571428562;nan;nan
78925;20130101030000;-404.66285714285914;nan;nan;-89.03142857142858;0.3514285714285714;11.730000000000018;nan;nan
81401;20130101030000;-418.94857142856927;nan;nan;-113.31714285714287;-0.8200000000000003;12.344285714285718;nan;nan
81405;20130101030000;-616.0914285714389;nan;nan;-89.03142857142858;-0.005714285714286227;10.387142857142862;nan;nan
81408;20130101030000;-818.9485714285693;nan;nan;-67.60285714285715;-0.44857142857142884;7.78714285714284;nan;nan
89642;20130101030000;-936.0914285714389;nan;nan;-30.460000000000008;0.5800000000000001;5.587142857142851;nan;nan
07005;20130101060000;-1016.0914285714389;nan;nan;-0.46000000000000796;1.0942857142857143;3.315714285714307;nan;nan
07015;20130101060000;-1117.520000000004;nan;nan;36.68285714285713;1.3085714285714287;0.6728571428571399;nan;nan
07020;20130101060000;-1217.520000000004;56.79857142857143;-0.6257142857142854;58.111428571428576;1.9657142857142853;-1.741428571428571;3614.465714285714;19.122857142857146
07027;20130101060000;-811.8057142857142;73.94142857142857;-0.6257142857142854;86.68285714285716;1.6657142857142855;-1.4699999999999704;3614.465714285714;18.98
07037;20130101060000;-723.234285714294;88.22714285714287;-0.6257142857142854;89.53999999999999;1.951428571428571;-1.4699999999999704;4328.751428571428;nan
07072;20130101060000;-618.9485714285693;118.22714285714287;-1.3399999999999999;95.25428571428571;1.6657142857142855;-1.5557142857142594;7900.18;nan
07110;20130101060000;-623.234285714294;113.94142857142857;-1.3399999999999999;92.39714285714282;0.8514285714285714;-1.6557142857142821;7471.608571428573;nan
07117;20130101060000;-637.5200000000041;91.08428571428571;-1.3399999999999999;89.53999999999999;0.7085714285714282;-1.584285714285727;7471.608571428573;nan
07130;20130101060000;-608.9485714285693;63.94142857142857;-1.0542857142857143;73.82571428571427;1.008571428571428;-1.7557142857143049;4900.18;nan
07139;20130101060000;-561.8057142857142;62.512857142857136;-0.7685714285714282;72.39714285714285;1.5228571428571422;-2.084285714285727;6185.8942857142865;nan
07149;20130101060000;-577.5200000000041;29.655714285714286;-0.48285714285714265;52.39714285714285;1.5942857142857143;-2.2271428571428373;7614.465714285714;nan
07168;20130101060000;-548.9485714285693;31.084285714285716;-0.48285714285714265;56.68285714285713;1.6657142857142855;-2.084285714285727;nan;nan
07181;20130101060000;-533.234285714294;28.227142857142855;-0.19714285714285662;59.53999999999999;1.6657142857142855;-1.9414285714285597;nan;nan
07190;20130101060000;-513.234285714294;29.655714285714286;-0.19714285714285662;50.96857142857141;1.5228571428571422;-1.8985714285714153;nan;nan
07207;20130101060000;-456.0914285714389;41.08428571428571;-0.19714285714285662;52.39714285714285;1.8942857142857141;-1.9271428571428828;nan;nan
07222;20130101060000;-404.66285714285914;41.08428571428571;0.08857142857142897;52.39714285714285;1.822857142857143;-2.0128571428571718;nan;nan
07240;20130101060000;-348.94857142856927;48.22714285714285;-0.19714285714285662;50.96857142857141;0.8799999999999999;-2.5128571428571718;nan;nan
07255;20130101060000;-320.377142857149;78.22714285714287;-0.6257142857142854;68.11142857142858;1.1799999999999997;-1.7699999999999818;nan;nan
07280;20130101060000;-331.8057142857142;69.6557142857143;-0.6257142857142854;56.68285714285713;0.45142857142857107;-1.9842857142857042;nan;14.122857142857143
07299;20130101060000;-306.0914285714389;45.37;-0.33999999999999986;46.68285714285713;0.822857142857143;-2.341428571428594;nan;22.265714285714285
07314;20130101060000;-264.66285714285914;19.655714285714286;-0.05428571428571427;38.111428571428576;1.4085714285714284;-2.3557142857142708;nan;22.55142857142857
07335;20130101060000;nan;-6.058571428571429;0.23142857142857132;25.254285714285714;0.6657142857142855;-2.7842857142857156;nan;13.837142857142858
07434;20130101060000;nan;-4.63;0.08857142857142897;26.68285714285713;0.9514285714285711;-2.32714285714286;nan;5.4085714285714275
07460;20130101060000;nan;13.941428571428574;-0.19714285714285662;35.254285714285714;0.9514285714285711;-1.1414285714285484;nan;5.551428571428573
07471;20130101060000;nan;-16.05857142857143;0.37428571428571455;20.96857142857141;0.7228571428571424;-1.7271428571428373;nan;5.694285714285716
07481;20130101060000;nan;-40.34428571428572;0.6600000000000001;30.96857142857141;0.3514285714285714;-2.155714285714282;nan;14.122857142857143
07510;20130101060000;nan;-46.05857142857143;0.6600000000000001;22.397142857142853;-0.39142857142857146;-2.0271428571428487;nan;5.837142857142858
07535;20130101060000;nan;-46.05857142857143;0.6600000000000001;2.3971428571428532;-1.1914285714285717;-3.7128571428571604;nan;5.4085714285714275
07558;20130101060000;nan;-33.20142857142857;0.37428571428571455;10.968571428571408;-0.8200000000000003;-3.2128571428571604;nan;5.4085714285714275
07577;20130101060000;nan;-23.201428571428572;0.23142857142857132;16.68285714285713;-1.762857142857143;-3.5557142857143162;nan;13.837142857142858
07591;20130101060000;nan;-21.77285714285714;-0.05428571428571427;-0.46000000000000796;-1.8485714285714288;-4.398571428571415;nan;22.122857142857146
07607;20130101060000;nan;-6.058571428571429;-0.7685714285714282;-1.8885714285714243;-2.2057142857142855;-4.484285714285704;nan;22.122857142857146
07621;20130101060000;nan;-6.058571428571429;-0.7685714285714282;-43.31714285714287;-1.6914285714285717;-3.9557142857142935;nan;13.694285714285716
07627;20130101060000;nan;-14.629999999999999;-0.7685714285714282;-49.03142857142859;-0.8057142857142856;-3.4557142857142935;nan;16.98
07630;20130101060000;202.47999999999593;-27.487142857142857;-0.6257142857142854;-46.17428571428573;-0.0771428571428574;-1.7700000000000387;nan;nan
07643;20130101060000;249.622857142851;-41.77285714285715;-0.33999999999999986;-30.460000000000008;0.2942857142857145;-2.2700000000000387;nan;nan
07650;20130101060000;229.622857142851;-27.487142857142857;-0.6257142857142854;-30.460000000000008;0.5085714285714289;-2.498571428571438;nan;nan
07661;20130101060000;263.9085714285611;-40.34428571428572;-0.05428571428571427;-41.888571428571424;0.7371428571428575;-2.1985714285714266;nan;nan
07690;20130101060000;308.1942857142858;-50.34428571428572;0.5171428571428569;-34.745714285714286;1.0228571428571431;-2.098571428571404;nan;nan
07747;20130101060000;242.47999999999593;nan;nan;0.9685714285714084;0.5800000000000001;0.7157142857142844;nan;nan
07761;20130101060000;173.90857142856112;nan;nan;-3.317142857142869;0.5800000000000001;3.3585714285714516;nan;nan
07790;20130101060000;76.76571428570605;nan;nan;26.68285714285713;-0.3057142857142856;6.658571428571406;nan;nan
61968;20130101060000;-8.948571428569267;nan;nan;-3.317142857142869;0.3514285714285714;10.015714285714296;nan;nan
61970;20130101060000;-84.66285714285914;nan;nan;-1.8885714285714243;1.5228571428571431;11.958571428571418;nan;nan
61972;20130101060000;-296.0914285714389;nan;nan;35.254285714285714;1.9657142857142862;12.372857142857129;nan;nan
61980;20130101060000;-731.8057142857142;nan;nan;40.96857142857141;2.708571428571429;12.187142857142817;nan;nan
61996;20130101060000;-730.377142857149;nan;nan;36.68285714285713;3.3085714285714287;12.17285714285714;nan;nan
61997;20130101060000;-1078.9485714285693;nan;nan;65.25428571428571;4.622857142857144;8.158571428571406;nan;nan
61998;20130101060000;-998.9485714285693;nan;nan;38.111428571428576;4.922857142857143;6.81571428571425;nan;nan
67005;20130101060000;-966.0914285714389;nan;nan;33.82571428571427;4.851428571428571;6.444285714285684;nan;nan
71805;20130101060000;-893.234285714294;nan;nan;8.111428571428576;3.751428571428572;7.344285714285718;nan;nan
78897;20130101060000;-803.234285714294;nan;nan;-31.888571428571424;2.937142857142857;9.372857142857129;nan;nan
78922;20130101060000;-486.0914285714389;nan;nan;-63.31714285714287;2.1228571428571428;12.244285714285695;nan;nan
78925;20130101060000;-474.66285714285914;nan;nan;-96.17428571428572;1.3085714285714287;11.572857142857117;nan;nan
81401;20130101060000;-523.234285714294;nan;nan;-117.60285714285715;0.7942857142857145;12.187142857142874;nan;nan
81405;20130101060000;-648.9485714285693;nan;nan;-87.60285714285715;1.08;9.972857142857151;nan;nan
81408;20130101060000;-788.9485714285693;nan;nan;-57.60285714285715;0.3371428571428572;7.358571428571452;nan;nan
89642;20130101060000;-851.8057142857142;nan;nan;-24.745714285714286;1.1514285714285712;5.087142857142851;nan;nan
07005;20130101090000;-866.0914285714389;nan;nan;8.111428571428576;1.7371428571428567;2.7014285714285506;nan;nan
07015;20130101090000;-894.6628571428591;nan;nan;42.39714285714285;1.6657142857142855;-0.04142857142858247;nan;nan
07020;20130101090000;-950.377142857149;258.22714285714284;-1.3399999999999999;73.82571428571427;2.0371428571428574;-2.2985714285714494;nan;nan
07027;20130101090000;-513.234285714294;289.6557142857143;-1.3399999999999999;96.68285714285716;0.6514285714285712;-2.1271428571428714;nan;nan
07037;20130101090000;-440.377142857149;273.94142857142856;-1.3399999999999999;96.68285714285716;1.0228571428571431;-1.8557142857142708;nan;nan
07072;20130101090000;-333.23428571429395;275.37;-1.3399999999999999;89.53999999999999;0.8085714285714287;-1.998571428571438;nan;nan
07110;20130101090000;-330.377142857149;279.6557142857143;-1.3399999999999999;85.25428571428571;-0.005714285714286227;-2.2985714285714494;11757.322857142859;10.551428571428573
07117;20130101090000;-350.377142857149;275.37;-1.3399999999999999;88.11142857142855;-0.005714285714286227;-2.0414285714285825;13185.894285714287;-0.7342857142857131
07130;20130101090000;-343.23428571429395;255.37;-1.3399999999999999;78.11142857142855;0.2942857142857145;-1.8700000000000045;10328.751428571428;1.9800000000000004
07139;20130101090000;-313.23428571429395;239.65571428571428;-1.3399999999999999;76.68285714285716;1.1657142857142855;-2.1842857142857497;9900.18;10.694285714285716
07149;20130101090000;-373.23428571429395;196.79857142857142;-1.0542857142857143;60.96857142857141;1.3085714285714287;-2.084285714285727;14900.18;-0.7342857142857131
07168;20130101090000;-341.8057142857142;201.08428571428573;-1.0542857142857143;65.25428571428571;1.3085714285714287;-1.9842857142857042;15328.751428571428;-0.7342857142857131
07181;20130101090000;-328.94857142856927;199.65571428571428;-1.0542857142857143;69.53999999999999;1.3085714285714287;-1.8128571428571831;9614.465714285714;-0.4485714285714284
07190;20130101090000;-313.23428571429395;196.79857142857142;-1.0542857142857143;68.11142857142858;1.3085714285714287;-1.5699999999999932;8043.037142857142;-0.5914285714285707
07207;20130101090000;-271.8057142857142;181.08428571428573;-1.0542857142857143;62.39714285714285;1.3085714285714287;-1.5557142857143162;5900.18;10.694285714285716
07222;20130101090000;-228.94857142856927;172.51285714285714;-1.0542857142857143;59.53999999999999;1.38;-1.7700000000000387;4328.751428571428;16.408571428571427
07240;20130101090000;-177.52000000000407;169.65571428571428;-1.0542857142857143;50.96857142857141;0.5800000000000001;-2.1985714285714266;3328.751428571428;16.265714285714285
07255;20130101090000;-108.94857142856927;208.22714285714287;-1.3399999999999999;72.39714285714285;0.8799999999999999;-1.6557142857142821;nan;nan
07280;20130101090000;-130.377142857149;198.22714285714287;-1.3399999999999999;62.39714285714285;0.2942857142857145;-1.7842857142857156;nan;nan
07299;20130101090000;-124.66285714285914;179.65571428571428;-1.4828571428571427;56.68285714285713;-0.0771428571428574;-1.912857142857149;nan;nan
07314;20130101090000;-107.52000000000407;156.79857142857142;-1.4828571428571427;46.68285714285713;0.22285714285714242;-1.8985714285714153;nan;nan
07335;20130101090000;nan;143.9414285714286;-1.4828571428571427;38.111428571428576;0.15142857142857125;-2.427142857142883;nan;nan
07434;20130101090000;nan;138.22714285714287;-1.4828571428571427;38.111428571428576;0.36571428571428566;-2.1985714285714266;nan;nan
07460;20130101090000;nan;162.51285714285714;-1.6257142857142854;52.39714285714285;0.43714285714285683;-1.170000000000016;nan;nan
07471;20130101090000;nan;146.79857142857142;-1.6257142857142854;32.39714285714285;0.137142857142857;-1.6842857142856928;nan;14.551428571428573
07481;20130101090000;nan;126.79857142857142;-1.6257142857142854;32.39714285714285;0.28000000000000025;-2.2128571428571604;nan;22.837142857142855
07510;20130101090000;nan;102.51285714285714;-1.4828571428571427;13.82571428571427;0.20857142857142819;-2.1985714285714266;nan;19.265714285714285
07535;20130101090000;nan;75.37;-0.7685714285714282;-11.888571428571424;0.137142857142857;-3.2842857142857156;nan;18.98
07558;20130101090000;nan;89.6557142857143;-0.7685714285714282;-6.17428571428573;-0.23428571428571443;-2.655714285714282;nan;10.265714285714285
07577;20130101090000;nan;106.79857142857144;-0.7685714285714282;0.9685714285714084;-0.6771428571428575;-2.6128571428571377;nan;10.408571428571427
07591;20130101090000;nan;99.6557142857143;-0.6257142857142854;-7.602857142857147;-0.9771428571428573;-3.2271428571428373;nan;19.265714285714285
07607;20130101090000;nan;92.51285714285714;-0.7685714285714282;-4.7457142857142856;-0.9771428571428573;-3.2271428571428373;nan;16.265714285714285
07621;20130101090000;nan;93.94142857142857;-0.7685714285714282;10.968571428571408;-0.9771428571428573;-2.6271428571428714;nan;7.98
07627;20130101090000;nan;89.6557142857143;-0.05428571428571427;6.682857142857131;-0.020000000000000462;-2.170000000000016;nan;5.265714285714285
07630;20130101090000;303.9085714285611;102.51285714285714;-1.197142857142857;12.397142857142853;-0.10571428571428587;-1.0557142857142594;1971.6085714285728;13.837142857142858
07643;20130101090000;325.33714285714086;76.79857142857144;-1.197142857142857;28.111428571428576;0.637142857142857;-1.3557142857142708;4543.037142857142;14.122857142857143
07650;20130101090000;302.4799999999959;71.08428571428571;-1.197142857142857;35.254285714285714;0.3514285714285714;-1.084285714285727;5543.037142857142;13.98
07661;20130101090000;319.622857142851;51.08428571428571;-1.197142857142857;12.397142857142853;0.508571428571428;-0.5699999999999932;10257.322857142859;5.265714285714285
07690;20130101090000;353.9085714285611;41.08428571428571;-1.0542857142857143;15.254285714285714;0.43714285714285683;-0.32714285714286007;12400.18;5.551428571428573
07747;20130101090000;255.33714285714086;nan;nan;0.9685714285714084;-0.0771428571428574;2.6442857142857292;nan;nan
07761;20130101090000;158.1942857142858;nan;nan;-3.317142857142869;-0.52;5.67285714285714;nan;nan
07790;20130101090000;49.62285714285099;nan;nan;-9.031428571428592;-1.0342857142857143;8.844285714285718;nan;nan
61968;20130101090000;-167.52000000000407;nan;nan;-37.60285714285715;-0.3057142857142856;11.90142857142854;nan;nan
61970;20130101090000;-240.377142857149;nan;nan;-63.31714285714287;0.7942857142857145;14.529999999999973;nan;nan
61972;20130101090000;-371.8057142857142;nan;nan;-31.888571428571424;2.337142857142857;15.829999999999984;nan;nan
61976;20130101090000;-598.9485714285693;nan;nan;-49.03142857142859;2.4085714285714284;15.815714285714307;nan;nan
61980;20130101090000;-854.6628571428591;nan;nan;-46.17428571428573;4.5371428571428565;12.815714285714307;nan;nan
61996;20130101090000;-854.6628571428591;nan;nan;-39.03142857142859;4.608571428571429;12.28714285714284;nan;nan
61997;20130101090000;-768.9485714285693;nan;nan;-40.46000000000001;4.394285714285714;10.844285714285718;nan;nan
61998;20130101090000;-601.8057142857142;nan;nan;-50.46000000000001;4.0371428571428565;10.472857142857151;nan;nan
67005;20130101090000;-556.0914285714389;nan;nan;-59.03142857142858;3.38;9.958571428571418;nan;nan
78897;20130101090000;-546.0914285714389;nan;nan;-84.7457142857143;1.6085714285714285;10.615714285714262;nan;nan
78922;20130101090000;-437.5200000000041;nan;nan;-93.31714285714287;1.5371428571428574;13.001428571428562;nan;nan
78925;20130101090000;-144.66285714285914;nan;nan;-87.60285714285715;-0.5914285714285716;15.087142857142851;nan;nan
81401;20130101090000;-496.0914285714389;nan;nan;-80.46000000000001;0.15142857142857125;11.801428571428573;nan;nan
81405;20130101090000;-577.5200000000041;nan;nan;-40.46000000000001;1.0371428571428574;9.858571428571395;nan;nan
81408;20130101090000;-671.8057142857142;nan;nan;-6.17428571428573;0.5942857142857143;7.28714285714284;nan;nan
89642;20130101090000;-703.234285714294;nan;nan;29.539999999999992;1.1800000000000006;5.029999999999973;nan;nan
07005;20130101120000;-691.8057142857142;nan;nan;59.53999999999999;2.065714285714286;3.0299999999999727;nan;nan
07015;20130101120000;-690.377142857149;nan;nan;95.25428571428571;2.137142857142857;0.6871428571428737;nan;nan
07020;20130101120000;-710.377142857149;238.22714285714287;-3.34;90.96857142857144;2.951428571428572;-1.412857142857149;13614.465714285714;-11.305714285714286
07027;20130101120000;-256.0914285714389;255.37;-3.197142857142857;113.82571428571427;2.2800000000000002;-0.8128571428571263;12185.894285714287;-11.162857142857142
07037;20130101120000;-187.52000000000407;251.08428571428573;-3.197142857142857;113.82571428571427;2.208571428571429;-0.6557142857142821;11471.608571428573;-11.162857142857142
07072;20130101120000;-101.8057142857142;231.08428571428573;-3.197142857142857;110.96857142857144;2.0514285714285716;-0.41285714285714903;14328.751428571428;-11.305714285714286
07110;20130101120000;-96.09142857143888;235.37;-3.197142857142857;106.68285714285716;1.2371428571428567;-0.5414285714285825;17471.608571428573;-11.448571428571428
07117;20130101120000;-107.52000000000407;242.51285714285714;-3.197142857142857;106.68285714285716;0.7228571428571424;-0.6128571428571377;16043.037142857142;-11.448571428571428
07130;20130101120000;-108.94857142856927;232.51285714285714;-3.197142857142857;100.96857142857144;1.0228571428571422;-0.6414285714286052;13185.894285714287;-0.30571428571428605
07139;20130101120000;-106.09142857143888;206.79857142857142;-3.197142857142857;92.39714285714282;1.0228571428571422;-0.9271428571428828;11471.608571428573;8.265714285714285
07149;20130101120000;-194.66285714285914;179.65571428571428;-3.197142857142857;78.11142857142855;1.322857142857143;-0.9414285714285597;17900.18;7.837142857142858
07168;20130101120000;-167.52000000000407;175.37;-3.197142857142857;82.39714285714282;1.4657142857142853;-0.6557142857142821;17900.18;7.837142857142858
07181;20130101120000;-153.23428571429395;175.37;-3.197142857142857;85.25428571428571;1.3942857142857141;-0.6128571428571377;13614.465714285714;8.122857142857143
07190;20130101120000;-143.23428571429395;168.22714285714287;-3.197142857142857;86.68285714285716;1.6228571428571428;-0.4557142857142935;16471.608571428573;7.98
07207;20130101120000;-118.94857142856927;151.08428571428573;-3.197142857142857;86.68285714285716;1.694285714285714;-0.2557142857143049;14328.751428571428;7.694285714285716
07222;20130101120000;-97.52000000000407;131.08428571428573;-3.34;76.68285714285716;1.8371428571428572;-0.5271428571428487;14043.037142857142;4.98
07240;20130101120000;-66.09142857143888;118.22714285714287;-3.197142857142857;78.11142857142855;1.2514285714285718;-0.39857142857141525;14043.037142857142;4.98
07255;20130101120000;33.90857142856112;148.22714285714287;-3.34;92.39714285714282;0.9514285714285711;-0.19857142857142662;7185.8942857142865;5.265714285714285
07280;20130101120000;5.3371428571408615;141.08428571428573;-3.34;89.53999999999999;0.7228571428571424;-0.19857142857142662;nan;5.265714285714285
07299;20130101120000;-3.2342857142939465;126.79857142857142;-3.34;83.82571428571427;0.508571428571428;-0.5414285714285825;nan;5.122857142857143
07314;20130101120000;-3.2342857142939465;109.6557142857143;-3.4828571428571427;66.68285714285713;0.27999999999999936;-0.5271428571428487;nan;5.4085714285714275
07335;20130101120000;nan;91.08428571428571;-3.6257142857142854;58.111428571428576;-0.005714285714286227;-1.2271428571428373;nan;13.98
07434;20130101120000;nan;91.08428571428571;-3.4828571428571427;59.53999999999999;0.06571428571428584;-1.0699999999999932;nan;13.837142857142858
